ACCIDENT_ID,LOCATE_ID_DISTRICT,LOCATE_ID_POLICE,ACCIDENT_MONTH,ACCIDENT_YEAR,ACCIDENT_COST,HUMAN_ADMIT,HUMAN_DEAD,ROADTYPE_ID,ROADSKIN_ID,ACDPOINT_ID,ATMOSPHERE_ID,LIGHT_ID,GIS_E,GIS_N,GIS_LAT,GIS_LNG,PERSON_GENDER,PERSON_AGE,PERSON_TYPE,PERSON_STATE,LOCATE_PROVINCE,LOCATE_DOMICILE,LOCATE_AREATYPE,HEALTH_DEADPLACE,HEALTH_EMSSEND
140365,100803,0,4,13,0,1,0,4,1,1,90,2,600304,1366882,12.36313645,99.92262832,2,58,2,0,1081,1081,0,0,20
140366,100180,0,4,13,4000000,0,1,3,2,1,1,2,835888,1399933,12.6456285,102.0917197,1,37,2,1,1032,1032,0,30,40
140367,100382,0,4,13,0,2,0,2,1,1,90,3,847628,1879773,16.97581699,102.2639597,2,20,3,0,1046,1046,0,0,60
140368,100382,0,4,13,0,2,0,2,1,1,90,3,847628,1879773,16.97581699,102.2639597,1,27,2,0,1046,1046,0,0,60
140369,100752,0,4,13,0,1,0,3,1,1,90,2,592391,1516402,13.71528535,99.85447545,1,40,2,0,1074,1074,0,0,60
140370,100959,0,4,13,1000,1,0,4,2,1,1,1,991406,2030223,18.30523272,103.6458689,1,3,1,0,1096,1096,0,0,20
140371,100476,0,4,13,59000,1,0,1,1,1,1,1,1035509,1807460,16.28883449,104.0070014,1,41,2,0,1052,1052,1,0,50
140372,100289,0,4,13,1700000,0,1,2,1,2,1,1,1029658,1687159,15.20658872,103.9261986,1,39,2,1,1040,1040,0,10,30
140373,100607,0,4,13,0,1,0,4,2,1,3,3,585866,1995678,18.04794177,99.81130529,1,40,2,0,1061,1061,0,0,20
140374,100248,0,4,13,0,1,0,4,2,1,3,90,746603,1621324,14.65417664,101.2896477,1,45,2,0,1038,1038,0,0,40
140375,100464,0,4,13,50000,1,0,1,2,3,3,2,954886,1810188,16.3299409,103.2553456,2,34,2,0,1051,1051,1,0,40
140376,100411,0,4,13,0,1,0,4,1,1,1,3,892370,1933360,17.45204682,102.6930502,1,21,2,0,1048,1048,0,0,20
140377,100578,0,4,13,0,1,0,4,1,1,90,2,489724,1968297,17.80213131,98.9030384,1,29,2,0,1058,1058,0,0,50
140378,100190,0,4,13,0,1,0,2,2,2,3,3,886953,1349463,12.18424294,102.5549633,1,3,3,0,1033,1033,0,0,40
140379,100615,0,4,13,59000,1,0,4,90,2,90,3,679240,2074702,18.7561528,100.7003335,1,61,2,0,1062,1062,0,0,50
140380,100472,0,4,13,59000,1,0,3,1,3,1,2,960297,1794241,16.18515929,103.3027256,2,37,2,0,1038,1038,2,0,60
140381,100701,0,4,13,5000,1,0,3,1,1,90,2,453437,1847542,16.7101512,98.56322497,1,48,2,0,1069,1069,0,0,50
140382,100699,0,4,13,2000,1,0,4,1,1,1,1,449848,1880749,17.01024755,98.52881689,1,17,2,0,1069,1069,0,0,20
140383,100267,0,4,13,2000,1,0,4,3,1,1,2,912706,1643141,14.83072281,102.8333538,1,28,2,0,1039,1039,1,0,20
140384,100437,0,4,13,0,1,0,1,1,1,1,1,731236,1938359,17.51958389,101.1780473,1,39,3,0,1073,1073,2,0,40
140385,100557,0,4,13,50000,1,0,4,1,1,1,1,510595,2207767,19.966406,99.10126406,1,49,2,0,1057,1057,0,0,20
140386,100148,0,4,13,1000,1,0,1,1,1,1,3,708812,1609619,14.55159579,100.937997,1,60,2,0,1029,1029,0,0,40
140387,100592,0,4,13,40000,1,0,4,1,1,90,2,553869,1989586,17.99391305,99.5088347,1,35,2,0,1059,1059,0,0,20
140388,100950,0,4,13,59000,1,0,4,2,1,3,1,834302,690070,6.234369127,102.020665,1,45,2,0,1095,1095,0,0,20
140389,100877,0,4,13,65000,1,0,2,2,1,3,1,516071,1101972,9.968849993,99.14662513,1,16,3,0,1088,1088,0,0,20
140390,100694,0,4,13,4000000,0,1,1,1,1,1,3,605886,1800421,16.28231804,99.9910284,1,42,2,1,1069,1069,2,10,30
140391,100180,0,4,13,59000,1,0,3,2,1,1,1,836301,1394329,12.59498191,102.0949085,1,38,2,0,1032,1032,0,0,40
140392,100678,0,4,13,0,1,0,2,1,1,1,1,589154,1708296,15.45022394,99.83102111,2,9,3,0,1067,1067,0,0,50
140393,100831,0,4,13,0,1,0,2,1,2,1,1,488128,899795,8.140165519,98.89223074,1,22,2,0,1083,1083,0,0,20
140394,100906,0,4,13,0,1,0,1,2,1,3,2,559276,820102,7.418980444,99.53715797,1,33,2,0,1091,1091,0,0,60
140395,100804,0,4,13,4059000,1,1,1,1,1,90,3,597474,1378176,12.46534379,99.89694896,2,39,2,0,1081,1081,0,0,40
140396,100804,0,4,13,4059000,1,1,1,1,1,90,3,597474,1378176,12.46534379,99.89694896,1,54,3,1,1081,1081,0,10,40
140397,100535,0,4,13,30000,3,0,1,1,1,1,3,1103802,1865875,16.79825864,104.6587704,1,18,3,0,1021,1021,2,0,60
140398,100535,0,4,13,30000,3,0,1,1,1,1,3,1103802,1865875,16.79825864,104.6587704,1,11,3,0,1021,1021,2,0,60
140399,100535,0,4,13,30000,3,0,1,1,1,1,3,1103802,1865875,16.79825864,104.6587704,2,45,3,0,1021,1021,2,0,60
140400,100821,0,4,13,59000,1,0,4,2,1,3,1,597676,991544,8.969009134,99.8885489,1,3,1,0,1082,1082,0,0,20
140401,100575,0,4,13,0,1,0,1,1,2,90,2,507411,2054019,18.57693724,99.07023776,1,35,2,0,1061,1061,2,0,50
140402,100719,0,4,13,0,1,0,1,1,1,1,1,627629,1883668,17.03364225,100.1991746,1,15,2,0,1071,1071,1,0,20
140403,100834,0,4,13,20000,1,0,1,2,2,3,1,530084,855477,7.739210557,99.272825,1,38,2,0,1083,1083,2,0,40
140404,100545,0,4,13,0,1,0,4,3,3,4,3,1121317,1815014,16.33628208,104.80854,1,59,2,0,1056,1056,0,0,40
140405,100656,0,4,13,0,1,0,1,1,1,4,2,390674,2131746,19.27646623,97.95958673,2,26,3,0,1065,1065,0,0,40
140406,100381,0,4,13,5000,1,0,2,1,1,1,1,876732,1868041,16.86541166,102.5348825,1,21,2,0,1046,1046,0,0,20
140407,100090,0,4,13,0,2,0,1,1,1,1,2,651990,1543491,13.95763344,100.4070517,1,30,3,0,1038,1038,2,0,40
140408,100090,0,4,13,0,2,0,1,1,1,1,2,651990,1543491,13.95763344,100.4070517,1,30,2,2,1044,1044,2,10,40
140409,100180,0,4,13,59000,1,0,3,1,1,1,2,839258,1394976,12.6005078,102.1221637,2,16,2,0,1032,1032,0,0,50
140410,100116,0,4,13,59000,1,0,90,1,1,1,2,657120,1613057,14.58615095,100.4585737,2,19,3,0,1025,1025,0,0,90
140411,100845,0,4,13,40000,1,0,1,1,1,1,1,459254,940542,8.508576927,98.62978053,2,64,3,0,1084,1084,0,0,20
140412,100763,0,3,13,50000,1,1,1,1,3,1,1,557929,1550411,14.02368073,99.53647345,1,30,2,0,1075,1075,0,0,50
140413,100763,0,3,13,50000,1,1,1,1,3,1,1,557929,1550411,14.02368073,99.53647345,2,55,2,1,1075,1030,2,10,50
140414,100110,0,4,13,0,1,0,4,1,1,90,2,682101,1578966,14.27648323,100.6880864,1,51,2,0,1024,1024,0,0,40
140415,100545,0,4,13,59000,1,0,2,1,1,1,2,1118496,1802662,16.22591329,104.7789999,1,42,2,0,1056,1056,1,0,50
140416,100110,0,4,13,0,1,0,4,1,2,2,1,682049,1575575,14.24583928,100.6873764,2,65,3,0,1024,1024,0,0,40
140417,100672,0,4,13,0,1,0,1,1,2,1,2,591825,1742963,15.7635093,99.85721668,2,21,2,0,1066,1066,0,0,20
140418,100770,0,4,13,0,1,0,1,1,1,1,1,622118,1592726,14.4041648,100.1327615,1,50,2,0,1076,1076,0,0,20
140419,100124,0,4,13,70000,1,0,1,1,1,1,3,707557,1657902,14.98798963,100.9302025,1,48,2,0,1051,1051,2,0,40
140420,100589,0,4,13,0,0,2,1,1,1,1,1,570533,2114504,19.1223814,99.67062765,1,71,2,1,1059,1059,0,10,50
140421,100589,0,4,13,0,0,2,1,1,1,1,1,570533,2114504,19.1223814,99.67062765,2,75,3,1,1059,1059,0,10,50
140422,100224,0,4,13,0,3,0,2,1,3,1,1,866830,1510384,13.63918838,102.3898685,1,15,3,0,1037,1037,1,0,40
140423,100669,0,4,13,30000,1,0,1,2,1,3,1,643045,1725473,15.6030244,100.3342679,2,32,2,0,1066,1066,1,0,60
140424,100894,0,4,13,60000,1,0,2,1,2,1,1,650848,795780,7.19725348,100.3662011,1,48,2,0,1089,1089,0,0,40
140425,100393,0,4,13,4200000,0,1,1,2,1,3,1,943375,1852963,16.71774859,103.1561251,1,30,2,1,1047,1047,0,30,60
140426,100565,0,4,13,0,1,0,1,1,1,1,2,466457,1985006,17.95292554,98.68323121,1,37,2,0,1057,1057,0,0,20
140427,100740,0,4,13,0,1,0,2,1,1,90,3,709547,1789769,16.17931198,100.9599701,1,47,2,0,1073,1073,0,0,20
140428,100959,0,4,13,800000,3,2,1,1,1,1,3,1008618,2030896,18.30726782,103.8083482,1,49,3,0,1096,1096,1,0,60
140429,100959,0,4,13,800000,3,2,1,1,1,1,3,1008618,2030896,18.30726782,103.8083482,2,24,3,1,1096,1096,1,10,60
140430,100959,0,4,13,800000,3,2,1,1,1,1,3,1008618,2030896,18.30726782,103.8083482,1,23,2,1,1096,1096,1,10,60
140431,100959,0,4,13,800000,3,2,1,1,1,1,3,1008618,2030896,18.30726782,103.8083482,2,58,3,0,1096,1096,1,0,60
140432,100959,0,4,13,800000,3,2,1,1,1,1,3,1008618,2030896,18.30726782,103.8083482,2,22,3,0,1047,1047,2,0,40
140433,100089,0,4,13,0,1,0,2,1,1,1,2,641822,1530055,13.83670255,100.3122551,1,18,2,0,1022,1022,1,0,50
140434,100278,0,4,13,4000000,0,1,4,2,3,3,1,918453,1595336,14.39859512,102.8790627,1,43,3,1,1039,1039,0,10,50
140435,100751,0,4,13,0,1,0,4,1,3,1,2,599127,1509509,13.65274208,99.91652645,1,52,2,0,1074,1074,0,0,40
140436,100915,0,4,13,59000,1,0,4,2,1,1,2,635434,824244,7.455069984,100.2273267,2,32,3,0,1092,1092,0,0,20
140437,100535,0,4,13,1000,1,0,4,2,1,3,2,1101542,1879352,16.92007445,104.6412704,1,42,2,0,1055,1055,0,0,60
140438,100467,0,4,13,411800,2,1,1,1,3,90,3,964598,1766168,15.93128419,103.337353,1,50,2,0,1051,1051,0,0,60
140439,100467,0,4,13,411800,2,1,1,1,3,90,3,964598,1766168,15.93128419,103.337353,2,44,3,1,1051,1051,1,30,60
140440,100467,0,4,13,411800,2,1,1,1,3,90,3,964598,1766168,15.93128419,103.337353,1,43,2,0,1051,1051,1,0,60
140441,100280,0,4,13,15000,1,0,1,1,1,1,1,937512,1593821,14.38196695,103.0551846,1,21,1,0,1039,1039,0,0,50
140442,100219,0,4,13,59000,1,0,4,1,3,1,1,846700,1557681,14.06864774,102.2099233,1,23,1,0,1037,1037,0,0,60
140443,100773,0,4,13,0,3,0,1,1,3,1,1,599742,1571182,14.21029837,99.92442725,1,51,3,0,1077,1077,0,0,90
140444,100773,0,4,13,0,3,0,1,1,3,1,1,599742,1571182,14.21029837,99.92442725,2,53,3,0,1020,1020,2,0,90
140445,100773,0,4,13,0,3,0,1,1,3,1,1,599742,1571182,14.21029837,99.92442725,2,7,3,0,1020,1020,2,0,90
140446,100248,0,4,13,0,1,0,1,1,2,1,1,758825,1627590,14.70963593,101.403675,1,35,2,0,1038,1038,0,0,50
140447,100848,0,4,13,59000,1,0,3,1,2,1,2,422295,878683,7.948612458,98.29497299,1,24,1,0,1020,1020,2,0,50
140448,100120,0,4,13,59000,1,0,90,3,1,1,1,639674,1628961,14.73086491,100.2974968,1,49,2,0,1025,1025,0,0,20
140449,100925,0,4,13,59000,1,0,4,2,1,3,1,630361,804427,7.275972439,100.1808866,2,13,2,0,1092,1092,0,0,60
140450,100949,0,4,13,0,1,0,4,1,2,1,1,815755,702657,6.349025442,101.8538453,2,21,2,0,1095,1095,1,0,40
140451,100463,0,4,13,20000,1,0,4,1,1,1,1,948550,1786052,16.11352044,103.1915756,1,11,3,0,1051,1051,1,0,60
140452,100563,0,4,13,2000,1,0,4,1,1,1,1,493858,2066446,18.68925701,98.94175093,1,31,2,0,1057,1057,1,0,50
140453,100470,0,4,13,30000,1,0,1,1,1,2,3,927507,1778876,16.05257485,102.9939931,1,22,2,0,1051,1051,1,0,60
140454,100095,0,4,13,0,1,0,1,2,1,3,2,687575,1550737,14.02099298,100.7368753,1,30,2,0,1020,1020,2,0,50
140455,100248,0,4,13,0,1,0,4,3,1,1,1,790529,1625834,14.6905378,101.697691,1,22,2,0,1038,1038,0,0,40
140456,100577,0,4,13,1500,1,0,4,1,1,1,3,481129,2025542,18.31948545,98.82141655,1,27,2,0,1058,1058,0,0,20
140457,100575,0,4,13,0,1,0,1,1,1,1,1,507266,2053983,18.57661237,99.06886339,1,57,2,0,1058,1058,0,0,50
140458,100809,0,4,13,59000,1,0,4,1,2,90,3,590083,942687,8.527292247,99.8185155,1,33,2,0,1082,1082,0,0,20
140459,100248,0,4,13,0,1,0,1,1,2,4,2,766744,1631967,14.74839899,101.4776163,2,16,2,0,1038,1038,0,0,50
140460,100808,0,4,13,59000,1,0,1,2,3,1,2,610477,914006,8.267466893,100.0031362,1,24,2,0,1082,1082,0,0,40
140461,100588,0,4,13,100000,1,0,1,1,1,90,2,560233,2073804,18.75489446,99.57144656,1,62,2,2,1059,1059,0,30,60
140462,100730,0,4,13,118000,2,0,4,1,1,90,3,664976,1781691,16.10974336,100.5426394,1,58,2,0,1072,1072,0,0,50
140463,100730,0,4,13,118000,2,0,4,1,1,90,3,664976,1781691,16.10974336,100.5426394,2,55,3,0,1072,1072,0,0,50
140464,100238,0,4,13,20000,1,0,4,1,2,90,3,840167,1707156,15.4188456,102.1689824,2,32,2,0,1038,1038,1,0,60
140465,100588,0,4,13,60000,1,0,3,2,3,1,1,560042,2068533,18.70726334,99.56947494,2,65,2,0,1059,1059,0,0,50
140466,100411,0,4,13,0,1,0,3,1,1,1,2,908547,1926604,17.38823378,102.8437885,1,15,2,0,1048,1048,0,0,20
140467,100698,0,4,13,0,1,0,4,1,1,1,1,509492,1907477,17.25237899,99.08929464,1,62,2,0,1069,1069,0,0,20
140468,100842,0,4,13,52000,2,0,1,1,1,1,1,427911,914424,8.27196996,98.3454026,1,50,3,0,1084,1084,0,0,50
140469,100842,0,4,13,52000,2,0,1,1,1,1,1,427911,914424,8.27196996,98.3454026,1,51,2,0,1084,1084,0,0,50
140470,100816,0,4,13,59000,1,0,4,2,1,3,1,572490,892858,8.076902176,99.65791874,1,34,2,0,1082,1082,0,0,50
140471,100623,0,4,13,0,1,0,4,1,2,90,3,683998,2057350,18.59898283,100.74385,1,26,3,0,1062,1062,1,0,20
140472,100284,0,4,13,0,1,0,4,1,1,1,1,1033255,1611802,14.52708386,103.9440494,1,20,2,0,1040,1040,0,0,50
140473,100786,0,4,13,59000,1,0,2,2,1,1,2,647410,1501522,13.57849238,100.3624621,1,31,2,0,1072,1072,2,0,50
140474,100215,0,4,13,0,1,0,3,1,1,1,2,740703,1572491,14.21351472,101.2304981,2,21,2,0,1036,1036,1,0,50
140475,100750,0,4,13,20000,1,0,1,1,2,1,2,591336,1531300,13.85001422,99.84520329,1,29,2,0,1075,1075,0,0,40
140476,100514,0,4,13,4150000,0,1,2,1,1,1,3,984800,1915875,17.27647396,103.5572921,1,31,2,1,1054,1054,0,10,60
140477,100830,0,4,13,59000,1,0,4,2,2,3,3,618123,907629,8.209614109,100.0723989,1,30,2,0,1082,1082,0,0,20
140478,100734,0,4,13,15000,1,0,1,1,2,1,1,622531,1831741,16.56460836,100.1484556,1,33,2,0,1072,1072,1,0,50
140479,100871,0,12,13,0,1,0,4,1,90,1,1,454411,1054083,9.53549261,98.58460477,1,17,2,0,1087,1087,0,0,20
140480,100899,0,12,13,0,1,0,4,1,1,1,1,617582,756928,6.84666092,100.0641588,1,56,2,0,1090,1090,1,0,50
140481,100792,0,12,13,0,1,0,3,1,1,1,2,603082,1447893,13.09552197,99.95090381,1,25,2,0,1080,1080,0,0,40
140482,100746,0,12,13,0,1,0,4,1,2,1,1,598379,1494280,13.51507974,99.90908635,1,78,2,0,1074,1074,0,0,40
140483,100806,0,12,13,500,1,0,4,1,1,90,3,577254,1319682,11.93696228,99.70948859,1,58,2,0,1081,1081,0,0,20
140484,100786,0,12,13,50000,1,0,4,1,2,1,1,639603,1501606,13.57963539,100.290322,1,46,2,0,1078,1078,0,0,60
140485,100180,0,12,13,59000,1,0,1,1,1,1,2,843036,1393310,12.58505699,102.1567113,1,47,2,0,1032,1032,0,0,60
140486,100605,0,12,13,50000,1,0,2,1,2,1,1,630796,2015406,18.22396448,100.2370191,1,41,2,0,1061,1061,0,0,50
140487,100123,0,12,13,0,1,0,2,1,1,90,2,677797,1637681,14.80741786,100.6521407,1,26,2,0,1026,1026,0,0,60
140488,100779,0,12,13,0,1,0,3,1,2,4,3,611615,1528411,13.82317648,100.0327258,1,49,2,0,1077,1077,0,0,40
140489,100786,0,12,13,50000,1,0,1,1,1,1,2,647011,1506928,13.62738127,100.3590538,1,70,2,0,1020,1020,2,0,50
140490,100134,0,12,13,0,1,0,4,1,1,1,1,648633,1648976,14.91129369,100.3818514,2,49,1,0,1027,1027,0,0,40
140491,100608,0,12,13,72000,1,0,4,1,2,1,1,617205,1997658,18.06436555,100.1074889,1,20,2,0,1061,1061,0,0,20
140492,100788,0,12,13,50000,1,0,4,1,1,1,2,632514,1510243,13.6580459,100.2252126,1,27,2,0,1078,1078,1,0,40
140493,100753,0,12,13,0,1,0,3,1,1,1,1,591350,1479113,13.37817586,99.84365907,1,55,1,0,1074,1074,0,0,20
140494,100831,0,12,13,0,1,0,4,1,3,1,2,478779,889953,8.051108705,98.80740681,1,25,2,0,1083,1083,0,0,40
140495,100583,0,12,13,0,1,0,3,1,3,90,2,553012,2023231,18.29802287,99.5016064,1,42,2,0,1059,1059,0,0,20
140496,100412,0,12,13,25000,1,0,2,1,2,90,2,884336,1928003,17.4051096,102.6165909,1,26,2,0,1048,1048,0,0,50
140497,100166,0,1,14,59000,1,0,2,1,1,1,1,744081,1494685,13.51024097,101.2549853,2,13,2,0,1030,1030,0,0,40
140498,100606,0,12,13,50000,1,0,4,1,1,1,2,630080,2027361,18.33203682,100.2310104,1,39,2,0,1061,1061,0,0,20
140499,100750,0,12,13,20000,1,0,4,1,1,1,90,597488,1528377,13.82338437,99.90202587,1,35,2,0,1074,1074,0,0,40
140500,100849,0,12,13,59000,1,0,1,1,3,1,2,427065,894625,8.092878016,98.33801656,1,19,2,2,1085,1085,0,30,50
140501,100630,0,12,13,0,1,0,1,1,1,1,2,636248,2164270,19.56868071,100.2989087,1,30,2,0,1063,1063,1,0,90
140502,100856,0,12,13,59000,1,0,4,3,1,1,1,516720,1039420,9.40308269,99.1522911,1,53,2,0,1086,1086,1,0,40
140503,100912,0,12,13,59000,1,0,4,1,1,1,1,577095,836384,7.566028185,99.69886083,1,34,2,0,1091,1091,0,0,20
140504,100932,0,12,13,5900,1,0,3,1,90,1,1,789756,741677,6.702876256,101.6208701,2,13,3,0,1093,1093,0,0,20
140505,100633,0,1,14,85000,3,0,1,1,3,1,1,620244,2140976,19.35924348,100.1448816,1,45,2,0,1063,1063,0,0,50
140506,100633,0,1,14,85000,3,0,1,1,3,1,1,620244,2140976,19.35924348,100.1448816,1,65,2,0,1063,1063,0,0,50
140507,100633,0,1,14,85000,3,0,1,1,3,1,1,620244,2140976,19.35924348,100.1448816,1,19,3,0,1063,1063,0,0,50
140508,100643,0,1,14,0,1,0,2,3,2,1,2,596119,2250697,20.35194514,99.92090759,1,20,2,0,1064,1064,0,0,50
140509,100431,0,1,14,59000,1,0,3,1,1,1,2,812215,1924286,17.38270822,101.9381248,1,54,3,0,1049,1049,1,0,20
140510,100235,0,12,13,2000,1,0,4,3,1,1,1,769077,1673139,15.12005666,101.5035775,1,13,3,0,1038,1038,0,0,20
140511,100143,0,12,13,1000,1,0,4,3,1,1,3,617459,1703203,15.40304153,100.0945857,2,49,2,0,1028,1028,0,0,60
140512,100536,0,12,13,3000,1,0,4,1,2,1,3,1098836,1899321,17.10041114,104.6213562,1,16,2,0,1055,1055,0,0,20
140513,100242,0,12,13,4000000,0,1,1,1,1,1,1,871648,1686029,15.22381145,102.4587518,1,73,2,1,1038,1038,0,30,50
140514,100592,0,12,13,50000,1,0,2,1,1,1,1,551966,2000804,18.09535065,99.49114124,1,76,2,0,1059,1059,0,0,50
140515,100479,0,12,13,59000,2,0,3,1,3,2,2,1032828,1778299,16.02680313,103.9754148,1,16,2,0,1052,1052,0,0,60
140516,100479,0,12,13,59000,2,0,3,1,3,2,2,1032828,1778299,16.02680313,103.9754148,1,26,2,0,1052,1052,0,0,40
140517,100296,0,12,13,0,1,0,4,1,2,90,3,1010374,1682649,15.16981063,103.7463826,1,19,2,2,1023,1023,2,30,50
140518,100183,0,1,14,60000,1,0,4,1,1,90,3,870488,1434601,12.95468348,102.4140328,2,25,2,0,1032,1032,1,0,20
140519,100864,0,1,14,59000,1,0,1,1,1,1,1,543987,953219,8.623212223,99.39978653,1,34,2,0,1044,1044,2,0,20
140520,100741,0,1,14,0,1,0,1,1,1,1,2,735808,1840020,16.63084132,101.2105955,1,27,2,0,1073,1073,0,0,60
140521,100779,0,1,14,0,1,0,4,1,3,1,1,611364,1523572,13.77943842,100.0302116,2,49,2,0,1077,1077,0,0,20
140522,100682,0,1,14,59000,1,0,2,1,1,1,2,555023,1683988,15.23142934,99.5123556,1,44,2,0,1067,1067,0,0,50
140523,100325,0,1,14,4118000,2,1,1,1,1,1,1,1166281,1777689,15.98887005,105.2166326,2,17,2,0,1042,1042,0,0,50
140524,100325,0,1,14,4118000,2,1,1,1,1,1,1,1166281,1777689,15.98887005,105.2166326,2,17,3,1,1042,1042,0,30,50
140525,100325,0,1,14,4118000,2,1,1,1,1,1,1,1166281,1777689,15.98887005,105.2166326,2,17,3,0,1042,1042,0,0,50
140526,100814,0,1,14,59000,1,0,4,1,1,1,1,613292,869545,7.86529408,100.0276777,2,84,3,0,1082,1082,0,0,20
140527,100781,0,1,14,50000,2,0,4,1,1,1,1,629341,1535128,13.88315399,100.1970242,1,38,3,0,1077,1077,0,0,40
140528,100781,0,1,14,50000,2,0,4,1,1,1,1,629341,1535128,13.88315399,100.1970242,1,59,3,0,1077,1077,0,0,40
140529,100411,0,1,14,0,1,0,4,1,1,2,3,912224,1924144,17.36537968,102.8778579,1,19,2,0,1048,1048,0,0,50
140530,100213,0,1,14,0,1,0,1,1,1,1,2,772300,1543199,13.94600739,101.5202008,1,34,2,0,1035,1035,1,0,40
140531,100804,0,1,14,0,0,1,3,1,3,1,1,602841,1395120,12.61837935,99.94689065,1,27,2,1,1081,1081,0,10,40
140532,100913,0,11,13,5000,1,0,1,2,1,3,1,567281,805149,7.283632333,99.60951205,2,23,2,0,1091,1091,0,0,20
140533,100808,0,12,10,59000,1,0,3,90,90,3,1,0,0,0,94.5112561,1,52,2,0,1082,1082,0,0,40
140534,100905,0,12,10,59000,1,0,1,2,3,3,2,0,0,0,94.5112561,1,22,3,0,1091,1091,0,0,20
140535,100793,0,12,10,30000,1,1,4,1,3,1,1,588030,1468285,13.28037416,99.81267256,1,8,3,1,1080,1080,0,30,20
140536,100793,0,12,10,30000,1,1,4,1,3,1,1,588030,1468285,13.28037416,99.81267256,1,14,2,0,1080,1080,0,0,20
140537,100621,0,12,10,0,2,0,1,1,2,2,3,0,0,0,94.5112561,1,19,3,0,1062,1062,0,0,50
140538,100621,0,12,10,0,2,0,1,1,2,2,3,0,0,0,94.5112561,1,20,2,0,1062,1062,0,0,60
140539,100743,0,12,10,4000000,0,1,2,1,1,1,3,171710,1012438,9.146753475,96.01328974,1,15,2,1,1073,1073,0,10,60
140540,100652,0,12,10,0,1,0,90,90,90,90,90,0,0,0,94.5112561,1,45,2,0,1064,1064,0,0,20
140541,100696,0,12,10,0,1,0,4,1,1,1,2,521569,1857071,16.79665291,99.20241645,1,50,3,0,1020,1020,2,0,40
140542,100286,0,1,11,0,0,1,4,1,2,1,1,960994,1600387,14.43734003,103.2735427,1,20,2,1,1040,1040,0,10,20
140543,100652,0,12,10,0,1,0,4,90,90,90,3,0,0,0,94.5112561,1,42,2,0,1064,1064,0,0,20
140544,100564,0,12,10,30000,0,2,4,1,2,2,2,459095,2012386,18.20027003,98.61316635,1,27,2,1,1057,1057,0,30,30
140545,100564,0,12,10,30000,0,2,4,1,2,2,2,459095,2012386,18.20027003,98.61316635,1,15,2,1,1057,1057,0,10,30
140546,100753,0,12,10,0,1,0,4,1,1,1,3,570958,1466811,13.26750057,99.65504024,1,31,2,0,1074,1022,2,0,40
140547,100466,0,12,10,0,1,0,2,1,1,1,1,0,0,0,94.5112561,2,16,2,0,1051,1051,0,0,50
140548,100915,0,12,10,59000,1,0,2,3,3,2,3,628959,820608,7.422345262,100.1685707,1,43,2,0,1092,1092,1,0,30
140549,100110,0,12,10,0,1,0,3,1,3,1,2,686206,1573312,14.22511151,100.7257392,1,50,2,0,1024,1024,0,0,40
140550,100877,0,1,11,59000,1,0,4,2,2,3,1,0,0,0,94.5112561,2,37,2,0,1088,1088,0,0,20
140551,100910,0,12,10,3000,1,0,90,90,90,90,90,0,0,0,94.5112561,1,15,9,0,1091,1091,0,0,20
140552,100856,0,12,10,0,1,0,4,1,2,1,3,0,0,0,94.5112561,1,29,2,0,1086,1086,0,0,30
140553,100143,0,1,11,5000,1,0,1,1,1,1,1,626890,1691328,15.29525326,100.1818548,1,20,2,0,1028,1028,0,0,20
140554,100553,0,1,11,5000,1,0,1,1,1,2,2,504002,2155715,19.49603902,99.03813822,1,41,2,0,1065,1065,2,0,20
140555,100743,0,1,11,50000,1,0,1,1,2,90,3,173126,1013899,9.160056187,96.02605049,1,47,2,0,1073,1073,0,0,40
140556,100598,0,1,11,0,1,0,2,1,1,1,1,617718,1943964,17.57909984,100.1093292,1,46,2,0,1060,1060,0,0,40
140557,100413,0,1,11,500,1,0,4,1,3,1,2,880444,1899734,17.15073886,102.5750903,1,17,2,0,1046,1042,0,0,20
140558,100770,0,1,11,0,1,0,1,1,1,1,1,632220,1582499,14.3112486,100.2259492,1,65,2,0,1076,1076,2,0,40
140559,100792,0,1,11,0,1,0,2,1,1,90,2,613477,1435245,12.98079795,100.0463035,1,34,2,0,1080,1080,0,0,20
140560,100704,0,12,10,0,1,0,1,1,2,1,1,520991,1849651,16.72958357,99.19692315,1,17,3,0,1069,1069,1,0,40
140561,100671,0,12,10,59000,1,0,4,1,1,1,1,632710,7108242,64.07531667,101.7211879,1,27,2,0,1066,1066,0,0,60
140562,100847,0,1,11,59000,1,0,1,1,3,1,2,0,0,0,94.5112561,1,13,2,0,1085,1085,0,0,50
140563,100848,0,1,11,118000,1,0,4,1,1,1,2,0,0,0,94.5112561,1,22,3,0,1089,1089,2,0,20
140564,100224,0,4,13,0,3,0,2,1,3,1,1,866830,1510384,13.63918838,102.3898685,2,25,3,0,1037,1037,1,0,40
140565,100224,0,4,13,0,3,0,2,1,3,1,1,866830,1510384,13.63918838,102.3898685,1,17,3,0,1037,1037,1,0,40
140566,100087,0,4,13,15000,1,0,2,1,1,1,1,660132,1533602,13.86779887,100.4818398,1,32,2,2,1022,1022,0,30,20
140567,100717,0,4,13,60000,1,0,4,2,1,3,1,624780,1854805,16.77294226,100.1707989,1,53,2,0,1071,1071,0,0,20
140568,100805,0,4,13,45000,1,0,90,1,2,1,1,595177,1359289,12.29463547,99.87524468,2,43,2,0,1081,1081,0,0,40
