,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
162,0.576,0.132,139.953,0.0536,0.0295,0.115,4,0.655,5,228893,-6.735,0.167,0,audio_features,spotify:track:4xBjsLUSjcx2h7PcRikpQp
163,0.561,0.13,121.065,0.0374,0.675,1.01e-06,4,0.683,0,267825,-9.205,0.829,1,audio_features,spotify:track:6vN56p7fD0VUbPkU5nsDuH
164,0.289,0.109,180.161,0.0334,0.791,0.000977,4,0.432,3,187736,-7.84,0.352,1,audio_features,spotify:track:7pQEnyiyYsrw9YGMGLv4dU
165,0.603,0.0453,78.027,0.287,0.000759,5.51e-06,4,0.713,6,236667,-4.896,0.799,0,audio_features,spotify:track:3o8QzWsiiqTUVgBZfHgF58
166,0.53,0.239,78.003,0.0262,0.516,0.0,4,0.521,0,232000,-7.564,0.467,1,audio_features,spotify:track:62OEnIdw0jYZWz2WJTFlmI
167,0.889,0.324,77.058,0.219,0.0483,0.0,4,0.619,10,240021,-3.108,0.622,0,audio_features,spotify:track:6dr6QeqH62tYUiPezRbinq
168,0.574,0.11,90.007,0.0544,0.164,1.61e-06,4,0.749,5,254000,-10.039,0.5,1,audio_features,spotify:track:1HBgo4mdGUV7TBNa4rgJIX
169,0.545,0.0505,139.943,0.0625,0.0646,0.000289,4,0.867,2,162586,-5.192,0.525,1,audio_features,spotify:track:5o4yGlG0PfeVUa6ClIyOxq
170,0.502,0.103,83.593,0.0264,0.578,0.0,4,0.602,8,250448,-7.593,0.395,1,audio_features,spotify:track:03p70BWvxnhNIMwL70nBEP
171,0.633,0.145,101.707,0.1,0.497,0.0,4,0.585,9,193067,-4.944,0.378,1,audio_features,spotify:track:12SCPvDuy54Tl8H2jSELxF
172,0.737,0.0853,159.965,0.0545,0.0314,0.0,4,0.529,0,235743,-5.392,0.355,1,audio_features,spotify:track:3Oy5fg7uR3bwSK5MA7PS5M
173,0.676,0.102,85.984,0.0916,0.00957,2.65e-05,4,0.628,7,191880,-5.911,0.75,1,audio_features,spotify:track:7AEAGTc8cReDqcbPoY9gwo
174,0.712,0.183,127.967,0.0355,0.000408,0.589,4,0.381,5,255103,-6.9,0.0378,1,audio_features,spotify:track:5oAgI7Pzg6vxuKrfapg3Pi
175,0.567,0.0811,125.02,0.0956,0.59,0.00142,4,0.845,5,205680,-8.118,0.793,0,audio_features,spotify:track:3pzjHKrQSvXGHQ98dx18HI
176,0.537,0.108,77.986,0.0281,0.605,0.0228,4,0.586,9,258053,-6.02,0.432,1,audio_features,spotify:track:77ADZDyRxjuSRPHZtoffit
177,0.572,0.0907,103.033,0.0352,0.112,0.0,4,0.77,0,251650,-7.914,0.731,1,audio_features,spotify:track:03JGgPqVY9lYDqFSV6BXMN
178,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.801,1,163253,-5.115,0.754,0,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
179,0.512,0.114,156.468,0.0392,0.0302,0.0,4,0.368,10,199458,-5.999,0.182,1,audio_features,spotify:track:0vBUsN3rew8OjgowVwykOn
180,0.772,0.114,139.982,0.0554,0.0845,0.0,4,0.827,7,260409,-6.128,0.381,1,audio_features,spotify:track:6kzTfWCPewG1E4xMEJ9d9P
181,0.681,0.142,147.016,0.141,0.362,0.0,4,0.592,0,217107,-5.597,0.491,1,audio_features,spotify:track:0m2orA1i5lLZUOt9XLwSd0
182,0.572,0.373,105.048,0.0329,0.614,0.000316,4,0.692,9,251787,-7.845,0.82,1,audio_features,spotify:track:6gvnmsiH3CI9TLGPoXx7kE
183,0.739,0.0482,124.98,0.031,0.347,0.0,4,0.82,7,217587,-6.573,0.961,1,audio_features,spotify:track:3YxN5Jakhag4zN7OE3IcL8
184,0.667,0.108,96.003,0.0253,0.207,0.0,4,0.635,6,289335,-5.392,0.261,1,audio_features,spotify:track:7pcTLUekZJQnzDOUDuExVJ
185,0.727,0.151,107.988,0.106,0.0161,1.12e-06,4,0.636,9,244453,-5.852,0.358,1,audio_features,spotify:track:7yHEDfrJNd0zWOfXwydNH0
186,0.58,0.0443,160.173,0.0395,0.196,0.0,4,0.737,9,184500,-4.51,0.853,1,audio_features,spotify:track:3zskFunjono7DIKxEjkxZU
187,0.886,0.341,100.03,0.0519,0.284,0.0,4,0.692,1,211013,-2.519,0.879,1,audio_features,spotify:track:4jdiqVbH1eUwc4MzDV7GMu
188,0.755,0.105,120.978,0.03,0.303,3.62e-05,4,0.767,11,240572,-3.938,0.631,0,audio_features,spotify:track:3UMjZ9bAT1AnpcWD4aKyP8
189,0.789,0.351,93.973,0.146,0.231,0.0,4,0.755,5,229849,-4.502,0.737,1,audio_features,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn
190,0.928,0.335,114.012,0.0484,0.126,0.0,4,0.711,8,211972,-1.666,0.577,0,audio_features,spotify:track:1xwnvVY9gHdo69PuGQkG1U
191,0.573,0.142,91.957,0.0751,0.792,0.0,4,0.737,5,258362,-7.731,0.709,0,audio_features,spotify:track:6ZKJbL6CkzpDDYeY2SPjeQ
192,0.859,0.137,159.797,0.197,0.16,0.00466,4,0.542,11,208053,-5.651,0.403,1,audio_features,spotify:track:0QsvXIfqM0zZoerQfsI9lm
193,0.881,0.113,100.011,0.081,0.00155,1.11e-06,4,0.648,11,244588,-4.42,0.457,0,audio_features,spotify:track:5dEaQCUCJIQyJs5qVZYXOC
194,0.807,0.227,104.962,0.0632,0.0135,6.44e-05,4,0.843,1,202963,-3.794,0.833,0,audio_features,spotify:track:3VC1IEz9M1txlMSx3h3tPM
195,0.503,0.0869,99.977,0.0356,0.0745,0.0,4,0.696,8,211364,-4.842,0.559,1,audio_features,spotify:track:51PIvodunv6NmX5250zxAh
196,0.755,0.126,98.0,0.028,0.579,0.0,4,0.67,9,208542,-5.005,0.62,1,audio_features,spotify:track:1l9pbc3jtAMjqnFwXoOrOI
197,0.371,0.226,127.949,0.0291,0.662,0.0,4,0.614,10,274000,-8.815,0.257,1,audio_features,spotify:track:35UhwULqjLNnN1ofHE1dPj
198,0.907,0.0993,93.813,0.11,0.154,0.0,4,0.527,4,188797,-3.09,0.664,0,audio_features,spotify:track:3zoYkqS4y2BsGVShPL2nTE
199,0.869,0.164,121.91,0.0606,0.00124,3.03e-05,4,0.551,9,248782,-5.043,0.297,1,audio_features,spotify:track:0B48113ZG9UfkWWt7qD9xX
200,0.68,0.122,128.062,0.141,0.213,1.57e-05,4,0.773,9,211859,-6.378,0.497,0,audio_features,spotify:track:6uFsE1JgZ20EXyU0JQZbUR
201,0.779,0.155,160.0,0.135,0.0665,0.0,4,0.615,2,208198,-6.454,0.453,1,audio_features,spotify:track:7zgqtptZvhf8GEmdsM2vp2
202,0.608,0.0853,110.001,0.0694,0.0767,2.92e-06,4,0.795,5,199849,-5.222,0.386,0,audio_features,spotify:track:4mxWSdf71VFO52qFeY0fZt
203,0.739,0.306,104.99,0.0387,0.00459,0.0,4,0.744,8,189467,-5.35,0.649,1,audio_features,spotify:track:7nZmah2llfvLDiUjm0kiyz
204,0.745,0.0943,101.018,0.0571,0.0642,0.0,4,0.893,11,223413,-3.105,0.872,0,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke
205,0.7,0.153,116.073,0.0694,0.00261,1.56e-05,4,0.762,9,209320,-6.021,0.608,0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0
206,0.815,0.0924,88.931,0.12,0.229,0.0,4,0.694,2,228827,-4.328,0.813,1,audio_features,spotify:track:5CtI0qwDJkDQGwXD1H1cLb
207,0.53,0.394,75.016,0.142,0.207,0.0,4,0.683,5,190428,-4.918,0.645,0,audio_features,spotify:track:7F9vK8hNFMml4GtHsaXui6
208,0.728,0.0785,92.006,0.0477,0.189,0.0,4,0.756,7,219130,-5.637,0.912,1,audio_features,spotify:track:46Uqy57KyAT7xBz6BIqdB3
209,0.652,0.0931,95.977,0.0802,0.581,0.0,4,0.825,1,233713,-3.183,0.931,0,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3
210,0.626,0.0848,100.041,0.0432,0.0969,3.12e-05,4,0.774,3,211475,-4.432,0.777,0,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv
211,0.517,0.104,104.992,0.0312,0.186,3.8e-05,4,0.768,7,216897,-4.323,0.418,0,audio_features,spotify:track:0ofbQMrRDsUaVKq2mGLEAb
212,0.638,0.256,144.084,0.238,0.0252,0.0,4,0.701,11,203760,-6.889,0.868,0,audio_features,spotify:track:25C5CowdsfXld2jJanbiex
213,0.485,0.0765,106.028,0.0545,0.246,0.0,4,0.869,6,204502,-5.595,0.527,1,audio_features,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ
214,0.65,0.225,144.937,0.0591,0.219,0.0,4,0.548,8,194897,-5.827,0.557,0,audio_features,spotify:track:3A7qX2QjDlPnazUsRk5y0M
215,0.761,0.17,141.971,0.0853,0.256,4.96e-06,4,0.52,4,180823,-3.093,0.286,1,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU
216,0.372,0.0739,136.992,0.0707,0.485,9.63e-06,4,0.803,9,197493,-10.058,0.134,1,audio_features,spotify:track:3uVe6WBnQlTdT6zWs6uPX9
217,0.644,0.124,105.969,0.0553,0.124,0.0,4,0.611,6,221904,-7.607,0.13,0,audio_features,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y
218,0.668,0.167,80.924,0.0367,0.0552,0.0,4,0.609,7,288600,-4.284,0.811,1,audio_features,spotify:track:3DXncPQOG4VBw3QHh3S817
219,0.574,0.19,100.021,0.0479,0.57,0.0,4,0.62,5,250173,-7.788,0.352,0,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV
220,0.81,0.155,167.88,0.0479,0.00683,0.21,4,0.6,0,187147,-4.749,0.298,1,audio_features,spotify:track:0tKcYR2II1VCQWT79i5NrW
221,0.792,0.0516,104.016,0.0418,0.091,0.0,4,0.739,11,181615,-4.256,0.547,0,audio_features,spotify:track:0NiXXAI876aGImAd6rTj8w
222,0.539,0.165,136.949,0.0421,0.199,1.66e-05,4,0.798,1,202547,-6.351,0.394,1,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY
223,0.677,0.13,103.809,0.0993,0.0148,6.21e-06,4,0.543,11,189440,-4.915,0.294,0,audio_features,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8
224,0.8,0.0913,121.996,0.0583,0.381,0.0,4,0.857,2,199440,-4.035,0.966,1,audio_features,spotify:track:79cuOz3SPQTuFrp8WgftAu
225,0.505,0.104,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9
226,0.666,0.0683,102.977,0.0612,0.134,2.12e-05,4,0.655,5,181812,-5.309,0.272,1,audio_features,spotify:track:2OALaHcDdKkjYEpAr0Qzab
227,0.855,0.0404,134.009,0.0441,0.00179,0.0,4,0.652,2,181673,-4.832,0.279,1,audio_features,spotify:track:6WbADFqMvR8N5u0BvtsWQE
228,0.635,0.164,103.019,0.0317,0.0498,1.44e-05,4,0.617,11,247160,-6.769,0.446,0,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW
229,0.672,0.118,97.98,0.0688,0.0329,0.0,4,0.671,0,204173,-3.094,0.632,0,audio_features,spotify:track:1OAh8uOEOvTDqkKFsKksCi
230,0.419,0.104,142.114,0.0494,0.684,0.0,4,0.71,10,207907,-9.711,0.445,1,audio_features,spotify:track:6m5sX3sT8egiC6hqQuU382
231,0.426,0.0546,85.908,0.0509,0.0142,0.0,4,0.728,0,188174,-6.69,0.844,1,audio_features,spotify:track:167NczpNbRF7oWakJaY3Hh
232,0.769,0.104,97.985,0.123,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe
233,0.687,0.087,89.931,0.0278,0.138,0.000177,4,0.546,8,220000,-5.129,0.213,1,audio_features,spotify:track:1ux0god9zERqovPLrzRdBT
234,0.49,0.234,134.944,0.0416,0.431,0.0,4,0.715,1,223778,-12.673,0.743,1,audio_features,spotify:track:1oyYuiIundjUzgi0oyBNyB
235,0.624,0.0513,117.959,0.0488,0.158,0.0,4,0.855,1,180757,-4.093,0.962,1,audio_features,spotify:track:4c2W3VKsOFoIg2SFaO6DY5
236,0.691,0.225,79.856,0.0307,0.0611,2.54e-05,4,0.293,7,252126,-4.839,0.291,1,audio_features,spotify:track:0hTyySmaM27kaBNofAYOdr
237,0.75,0.109,155.096,0.231,0.00264,0.0,4,0.732,11,182707,-6.366,0.401,0,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO
238,0.743,0.257,123.074,0.0355,0.034,0.0,4,0.644,5,203000,-5.002,0.544,0,audio_features,spotify:track:3PEgB3fkiojxms35ntsTgs
239,0.859,0.104,115.015,0.0385,0.0736,0.0,4,0.664,9,187520,-4.021,0.777,1,audio_features,spotify:track:6dnXdI7OhOJYvVjlT6pR03
240,0.709,0.053,140.074,0.247,0.0689,0.0,4,0.837,11,204000,-6.218,0.967,0,audio_features,spotify:track:6IDsfMh7YJlE3R2mB1DYXH
241,0.868,0.365,104.988,0.295,0.183,0.0,4,0.593,1,201257,-3.573,0.496,0,audio_features,spotify:track:7aF09WaavZAmAWuUeYxlYD
242,0.853,0.0759,125.034,0.0816,0.0688,0.0,4,0.786,8,213264,-2.687,0.45,1,audio_features,spotify:track:1Zyd6zQnC6XIIzmg3hP7Ot
243,0.794,0.112,139.994,0.0522,0.0323,2.59e-05,4,0.731,0,220454,-5.126,0.356,0,audio_features,spotify:track:3HVr6jTVwBHBa2flM0eURR
244,0.85,0.0678,145.983,0.0468,0.0319,4.81e-05,4,0.749,0,190423,-4.346,0.672,1,audio_features,spotify:track:5EzitieoPnjyKHAq0gfRMa
245,0.657,0.0881,102.023,0.0414,0.483,2.04e-05,4,0.717,9,212603,-3.929,0.674,0,audio_features,spotify:track:3LbX6aIcOxB1p0pOpYPLVu
246,0.458,0.249,96.011,0.144,0.105,0.0,4,0.754,8,203650,-6.852,0.495,1,audio_features,spotify:track:74ODGXs4byLTRdnKGM4s6E
247,0.594,0.0873,113.843,0.0565,0.0254,3.03e-06,4,0.386,1,271520,-6.186,0.187,1,audio_features,spotify:track:31MkGwj0SWgZaTvEt5Hgxv
248,0.876,0.327,99.943,0.1,0.0735,0.0,4,0.624,9,170827,-3.374,0.781,1,audio_features,spotify:track:0afhq8XCExXpqazXczTSve
249,0.787,0.14,124.982,0.108,0.0524,0.0,4,0.779,10,204347,-4.305,0.708,0,audio_features,spotify:track:0CcQNd8CINkwQfe1RDtGV6
250,0.621,0.0958,150.011,0.102,0.000282,5.39e-05,4,0.908,1,177000,-6.638,0.421,0,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
251,0.379,0.0986,107.989,0.0476,0.607,0.000464,4,0.614,4,258987,-10.48,0.201,1,audio_features,spotify:track:6fxVffaTuwjgEk5h9QyRjy
252,0.868,0.104,121.03,0.0291,0.15,0.132,4,0.703,7,193613,-4.661,0.733,0,audio_features,spotify:track:1NDxZ7cFAo481dtYWdrUnR
253,0.346,0.0871,75.016,0.351,0.0151,7.04e-06,4,0.884,8,220307,-8.228,0.376,0,audio_features,spotify:track:5eqK0tbzUPo2SoeZsov04s
254,0.61,0.0641,123.038,0.0574,0.0204,4.45e-06,4,0.708,2,186113,-4.522,0.305,1,audio_features,spotify:track:0XLOf9LhyazPX9Ld8jPiUq
255,0.533,0.0894,183.945,0.383,0.743,0.0,4,0.742,10,267910,-7.761,0.754,1,audio_features,spotify:track:4MSnsmZbrh25VE8IJcZufb
256,0.56,0.0944,134.066,0.0406,0.013,0.0,4,0.853,1,206693,-4.961,0.86,1,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
257,0.703,0.0913,95.997,0.054,0.103,0.0,4,0.76,5,231827,-5.412,0.57,1,audio_features,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g
258,0.723,0.346,125.022,0.109,0.0672,0.0,4,0.929,11,223962,-5.792,0.458,0,audio_features,spotify:track:2771LMNxwf62FTAdpJMQfM
259,0.885,0.0859,129.93,0.0305,0.445,0.0,4,0.647,11,192106,-2.393,0.594,0,audio_features,spotify:track:6elsRmdqv0DGmmppxnqm4q
260,0.804,0.253,123.146,0.0363,0.215,0.0,4,0.63,6,220293,-4.183,0.492,1,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9
261,0.774,0.0805,186.031,0.0678,0.389,0.0,4,0.562,2,262437,-4.846,0.731,1,audio_features,spotify:track:54BVTgTpCjK8cRhTFDjHNK
262,0.886,0.112,125.046,0.0461,0.058,0.0,4,0.714,0,189356,-3.076,0.752,1,audio_features,spotify:track:3CEs5Jnov3YkmYn0Vezrcr
263,0.391,0.297,134.021,0.242,0.469,4.13e-06,4,0.872,0,119133,-9.144,0.437,0,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96
264,0.844,0.421,186.045,0.295,0.0219,0.0,4,0.567,9,194194,-5.136,0.823,1,audio_features,spotify:track:1aCn29zlPjEYcIyYKNm7fP
265,0.629,0.138,122.863,0.0563,0.259,1.6e-05,4,0.707,0,212459,-4.581,0.457,0,audio_features,spotify:track:1x5sYLZiu9r5E43kMlt9f8
266,0.829,0.158,86.52,0.0516,0.000631,7.29e-05,4,0.481,1,241842,-3.428,0.578,1,audio_features,spotify:track:3ElQaABWL55eqagqUocEYW
267,0.786,0.112,177.833,0.17,0.209,0.0,4,0.66,2,228200,-4.757,0.846,1,audio_features,spotify:track:4aWmUDTfIPGksMNLV2rQP2
268,0.598,0.112,140.987,0.0539,0.0714,0.0,4,0.763,11,190678,-6.865,0.182,1,audio_features,spotify:track:1yxgsra98r3qAtxqiGZPiX
269,0.8,0.334,160.078,0.165,0.0647,0.0,4,0.647,7,219200,-5.384,0.942,1,audio_features,spotify:track:0cqRj7pUJDkTCEsJkx8snD
270,0.524,0.111,95.01,0.0338,0.414,0.0,4,0.748,8,244960,-5.599,0.661,1,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
271,0.876,0.147,123.994,0.059,0.0428,0.0,4,0.69,2,192112,-4.159,0.493,1,audio_features,spotify:track:3b5Li4QKDVBx1x7fQuu54a
272,0.533,0.103,131.036,0.0412,0.0172,0.000152,4,0.797,0,146520,-9.74,0.329,0,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2
273,0.846,0.13,106.992,0.0354,0.0063,1.68e-06,4,0.539,8,274097,-3.192,0.46,1,audio_features,spotify:track:0WNGsQ1oAuHzNTk8jivBKW
274,0.707,0.138,116.98,0.0374,0.334,0.0,4,0.624,7,280303,-5.644,0.567,1,audio_features,spotify:track:6xfSWlLiaHknC9wYNI2M0a
275,0.422,0.0987,119.966,0.0416,0.258,0.0,4,0.758,1,272000,-8.712,0.28,0,audio_features,spotify:track:5mVeBv0bUZPJU7kPZcm594
276,0.513,0.136,129.732,0.0346,0.699,0.0,4,0.608,4,270923,-4.198,0.285,1,audio_features,spotify:track:3fM2nCi0ncKoTUYeiHkPQ2
277,0.634,0.0686,112.048,0.161,0.00413,0.0,4,0.897,4,212014,-6.264,0.506,0,audio_features,spotify:track:6eUncuJutsFi9BGO1JaBHh
278,0.885,0.357,92.959,0.106,0.0244,0.0,4,0.583,0,217052,-3.571,0.601,0,audio_features,spotify:track:5RGf8qn1TBWVplLyyKUsuV
279,0.817,0.187,98.064,0.109,0.075,0.0,4,0.696,1,216409,-3.862,0.782,1,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF
280,0.478,0.0892,78.015,0.048,0.553,0.0,4,0.711,4,274615,-8.943,0.424,0,audio_features,spotify:track:1pjVBWRTyPG3WXlxTNYT3U
281,0.585,0.143,72.635,0.0741,0.0258,0.0,4,0.419,6,236987,-5.435,0.256,1,audio_features,spotify:track:65MOTX6uSFAnqXl7dlAuId
282,0.548,0.13,129.959,0.0321,0.748,0.0,4,0.576,0,274154,-6.006,0.347,1,audio_features,spotify:track:34EtCXSXdm8iR2psCUGpwU
283,0.702,0.293,135.104,0.0334,0.0223,0.0,4,0.636,0,176026,-5.352,0.516,0,audio_features,spotify:track:2ujA6F1cpk3m8lsPE5aKua
284,0.769,0.0637,124.008,0.0337,0.0288,0.0,4,0.785,6,208921,-7.499,0.87,1,audio_features,spotify:track:3AenWjAY3QOYyInNTBOuNX
285,0.717,0.121,173.8,0.0318,0.213,0.0,4,0.407,11,284138,-5.54,0.396,1,audio_features,spotify:track:3YrKiQmCq64ZYeex4ifd17
286,0.41,0.119,135.005,0.0316,0.563,0.0,4,0.685,7,201872,-9.358,0.533,1,audio_features,spotify:track:1OlInnJssr9pXY0Ooa0SDT
287,0.502,0.12,94.098,0.0654,0.736,0.0,4,0.681,6,258959,-8.812,0.619,0,audio_features,spotify:track:6XPCoGblXqyvcyp31vzRyL
288,0.664,0.106,140.06,0.0741,0.0709,0.0056,4,0.553,8,220440,-7.417,0.467,1,audio_features,spotify:track:3fVnlF4pGqWI9flVENcT28
289,0.581,0.0988,129.352,0.0277,0.343,1.15e-06,4,0.656,3,274147,-5.522,0.471,1,audio_features,spotify:track:35xujz4rBKjBkVLx2AoD6Y
290,0.849,0.398,127.923,0.0563,0.0461,0.0,4,0.642,11,214942,-3.266,0.601,0,audio_features,spotify:track:0WJVy5IYA9AeAI1htZDq0C
291,0.451,0.325,117.973,0.0585,0.0631,1.3e-05,4,0.735,0,245200,-8.374,0.0862,1,audio_features,spotify:track:3NdDpSvN911VPGivFlV5d0
292,0.469,0.0398,77.019,0.0363,0.00454,2.25e-06,4,0.622,3,217973,-6.798,0.679,0,audio_features,spotify:track:72jCZdH0Lhg93z6Z4hBjgj
293,0.378,0.28,100.418,0.438,0.835,0.0,4,0.609,4,233720,-9.828,0.515,1,audio_features,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT
294,0.707,0.23,94.026,0.0279,0.54,0.00177,4,0.806,4,220213,-6.07,0.665,0,audio_features,spotify:track:7bUsQIWIirvF3tsNfee1zk
295,0.667,0.106,112.956,0.134,0.0575,0.0,4,0.741,10,223504,-5.445,0.595,1,audio_features,spotify:track:1louJpMmzEicAn7lzDalPW
296,0.586,0.356,93.02,0.107,0.241,0.0,4,0.689,6,209347,-7.61,0.611,1,audio_features,spotify:track:2QWP8NYYplOqEFBYGCcq0S
297,0.791,0.118,94.933,0.0402,0.00245,0.00258,4,0.588,7,231000,-5.595,0.487,1,audio_features,spotify:track:0ug5NqcwcFR2xrfTkc7k8e
298,0.738,0.292,159.145,0.247,0.0408,0.0,4,0.648,6,226160,-5.883,0.603,0,audio_features,spotify:track:4pLwZjInHj3SimIyN9SnOz
299,0.788,0.0863,120.076,0.0334,0.0591,0.0,4,0.748,1,235493,-7.055,0.884,1,audio_features,spotify:track:494OU6M7NOf4ICYb4zWCf5
300,0.561,0.0739,180.044,0.209,0.157,0.0,4,0.669,11,171096,-4.923,0.604,0,audio_features,spotify:track:2jYmK1cb3Uya6FFsocdpzO
301,0.621,0.133,128.041,0.0295,0.143,0.0,4,0.545,0,259000,-6.334,0.351,1,audio_features,spotify:track:5uv1Q92Nv4l7nsuTvnwT9L
302,0.833,0.195,93.941,0.094,0.0556,0.0,4,0.722,6,180000,-3.915,0.53,1,audio_features,spotify:track:0jFHMDRXxKaREor3hBEEST
303,0.807,0.228,129.984,0.0517,0.0308,2.93e-05,4,0.777,9,222894,-4.101,0.732,0,audio_features,spotify:track:1UwERmn5UogyCz6qo21BmA
304,0.917,0.0839,125.042,0.189,0.0409,0.0,4,0.709,9,191139,-3.315,0.515,1,audio_features,spotify:track:7nKQ5WAcjnG48knyLuo8gO
305,0.658,0.0939,99.99,0.0304,0.0215,1.66e-06,4,0.653,2,221507,-6.428,0.219,1,audio_features,spotify:track:72jbDTw1piOOj770jWNeaG
306,0.574,0.083,174.152,0.0454,0.196,0.0,4,0.578,2,261240,-6.209,0.301,1,audio_features,spotify:track:0kN8xEmgMW9mh7UmDYHlJP
307,0.722,0.0935,102.972,0.0945,0.00579,0.0,4,0.827,6,212600,-4.804,0.589,0,audio_features,spotify:track:67BbMuItfrHmaNqDxBPF7c
308,0.758,0.186,97.052,0.108,0.044,0.0,4,0.704,4,197667,-4.393,0.663,0,audio_features,spotify:track:5OepnJhqZoyJN8qWo2LZzy
309,0.601,0.144,140.012,0.0307,0.288,0.0,4,0.541,7,284768,-5.984,0.395,1,audio_features,spotify:track:31NK9ucTVypJ7txSyNq52G
310,0.557,0.0902,85.043,0.059,0.695,0.0,4,0.358,10,211467,-7.398,0.494,1,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh
311,0.513,0.0894,139.979,0.0411,0.102,1.69e-06,4,0.744,2,211671,-9.492,0.353,0,audio_features,spotify:track:7q8jJ1XZEliBakZSUMFde5
312,0.604,0.106,130.94,0.0276,0.0038,0.0,4,0.641,7,190333,-6.771,0.285,1,audio_features,spotify:track:3njZlgsB9MI6DVTg8wDPsg
313,0.57,0.138,169.984,0.0519,0.717,1.17e-05,4,0.637,4,278250,-6.185,0.375,1,audio_features,spotify:track:3F5jmTgXeY1zS2ATt4cR7L
314,0.545,0.0505,139.943,0.0625,0.0646,0.000289,4,0.867,2,162586,-5.192,0.525,1,audio_features,spotify:track:5o4yGlG0PfeVUa6ClIyOxq
315,0.634,0.115,102.013,0.0654,0.232,0.0,4,0.679,5,210091,-5.024,0.498,0,audio_features,spotify:track:0dA2Mk56wEzDgegdC6R17g
316,0.598,0.1,105.803,0.0561,0.00543,0.0,4,0.614,10,129478,-6.335,0.565,0,audio_features,spotify:track:5XQMr19TL7Mfksq9zihbOu
317,0.563,0.179,100.017,0.134,0.621,0.0,4,0.728,1,217707,-8.053,0.352,0,audio_features,spotify:track:68EMU2RD1ECNeOeJ5qAXCV
318,0.445,0.184,78.998,0.0295,0.474,0.0,4,0.781,2,281560,-6.061,0.591,1,audio_features,spotify:track:1Slwb6dOYkBlWal1PGtnNg
319,0.55,0.248,139.98,0.0279,0.155,0.0,4,0.586,9,252627,-8.469,0.26,1,audio_features,spotify:track:38GbQx7pmafGeVhB0Zqokb
320,0.595,0.245,169.737,0.0318,0.0721,2.06e-05,4,0.478,7,232606,-7.926,0.365,1,audio_features,spotify:track:0NtmQETo6rL2TNhNNXkeDk
321,0.682,0.094,128.015,0.0438,0.165,0.0,4,0.816,7,251523,-4.458,0.56,1,audio_features,spotify:track:4s4zrY6U42qAbFVcSDpRm5
322,0.595,0.21,89.538,0.0829,0.49,0.0,4,0.612,7,173446,-9.58,0.707,1,audio_features,spotify:track:5pQldwAtnxe6WWY7s05GUc
323,0.84,0.385,119.963,0.19,0.219,0.0,4,0.843,1,275352,-2.679,0.613,1,audio_features,spotify:track:4054xwBz6ZYo1y2Ab6Yqx1
324,0.498,0.108,78.975,0.0962,0.784,0.0,4,0.699,7,227836,-9.329,0.476,1,audio_features,spotify:track:6KtTbMttJ8ZtMG6VMds2B2
325,0.683,0.16,100.005,0.0325,0.164,1.53e-06,4,0.781,0,203427,-4.258,0.722,1,audio_features,spotify:track:6Upu6yjkdi0DVI8E3IBZEU
326,0.526,0.126,78.643,0.0484,0.428,0.0,5,0.314,0,192441,-4.686,0.195,0,audio_features,spotify:track:1HYzRuWjmS9LXCkdVHi25K
327,0.804,0.0494,104.823,0.0677,0.0231,0.0,4,0.744,1,205715,-6.327,0.426,1,audio_features,spotify:track:6De0lHrwBfPfrhorm9q1Xl
328,0.723,0.145,94.12,0.0691,0.406,0.0,4,0.6,10,250050,-4.132,0.717,1,audio_features,spotify:track:2OtGVOEt6BEVj21cT2oZhp
